timestamp,open,high,low,close,volume
1755360000000,3.1036,3.113,3.0924,3.1002,7526041
1755374400000,3.1001,3.109,3.0905,3.1055,5285166.9
1755388800000,3.1056,3.1238,3.0829,3.1198,8361989.1
1755403200000,3.1199,3.1387,3.1117,3.1176,8319797.9
1755417600000,3.1177,3.141,3.1115,3.128,9743818.7
1755432000000,3.1281,3.1459,3.1142,3.1438,11138653.7
1755446400000,3.1437,3.1472,3.0773,3.0888,19765643.2
1755460800000,3.0887,3.1134,3.0855,3.0877,9362194.9
1755475200000,3.0877,3.0916,2.9669,2.9901,44781106.9
1755489600000,2.99,3.0052,2.9555,2.9639,31397265.2
1755504000000,2.9638,2.978,2.9404,2.9644,28282346.7
1755518400000,2.9643,3.024,2.96,3.0158,22743921.5
1755532800000,3.0158,3.0969,3.0005,3.0822,23828593.7
1755547200000,3.0822,3.096,3.0515,3.0616,12427680.2
1755561600000,3.0616,3.0808,2.984,2.9902,24237041.2
1755576000000,2.9902,3.0279,2.9731,3.0036,23082491.2
1755590400000,3.0036,3.0246,2.9909,3.0156,14328561.9
1755604800000,3.0156,3.038,2.9271,2.9296,30356678.6
1755619200000,2.9296,2.9355,2.8709,2.8768,31153962.2
1755633600000,2.8767,2.9064,2.8488,2.8608,26026453.6
1755648000000,2.8608,2.9,2.8492,2.8872,21653549.3
1755662400000,2.8872,2.9013,2.8646,2.8674,17953407.5
1755676800000,2.8674,2.9142,2.8597,2.8892,23733724.3
1755691200000,2.8893,2.9345,2.8184,2.904,45078998.8
1755705600000,2.904,2.989,2.904,2.989,28313259.8
1755720000000,2.989,2.9896,2.9491,2.9512,15918522.8
1755734400000,2.9512,2.9588,2.9129,2.9299,18241396.9
1755748800000,2.9298,2.9408,2.8922,2.9081,15394117.6
1755763200000,2.9082,2.9161,2.8858,2.9021,11692724.7
1755777600000,2.902,2.9236,2.8725,2.8875,19703535.5
1755792000000,2.8874,2.9193,2.8517,2.8682,15407160.9
1755806400000,2.8683,2.8885,2.8424,2.8519,10933720
1755820800000,2.8518,2.885,2.8226,2.8331,19324655
1755835200000,2.833,2.8747,2.8309,2.8601,14085735.3
1755849600000,2.8601,2.8764,2.8041,2.8056,18243387.3
1755864000000,2.8056,3.0436,2.7826,3.0169,123971189.6
1755878400000,3.0169,3.1,3.0162,3.073,49874349.6
1755892800000,3.073,3.1056,3.0641,3.0744,29542847.8
1755907200000,3.0745,3.0749,2.9697,2.9939,35661681.3
1755921600000,2.994,3.0756,2.9932,3.0619,21759696.9
1755936000000,3.0619,3.0718,3.029,3.0434,14666152.1
1755950400000,3.0435,3.0474,3.0072,3.0187,14541398.3
1755964800000,3.0187,3.0312,3.0097,3.0297,7008640.4
1755979200000,3.0297,3.058,3.025,3.0485,9613278.4
1755993600000,3.0486,3.0886,3.0443,3.0526,17469958.6
1756008000000,3.0526,3.0568,3.0296,3.0357,8050221
1756022400000,3.0357,3.0478,2.9971,3.0087,14649278.6
1756036800000,3.0087,3.041,3.0059,3.0144,13126823.6
1756051200000,3.0144,3.128,2.9911,3.0343,67645803.5
1756065600000,3.0344,3.0474,2.987,3.0258,36411248.7
1756080000000,3.0259,3.0535,2.9736,3.0219,26524879.3
1756094400000,3.0219,3.0261,2.9301,2.9384,29408443.9
1756108800000,2.9385,2.9579,2.9193,2.9429,22877290
1756123200000,2.9429,2.9744,2.9276,2.9538,18882104
1756137600000,2.9538,2.9685,2.8724,2.8768,26457659.6
1756152000000,2.8769,2.8944,2.8223,2.8584,51993881.6
1756166400000,2.8584,2.898,2.8459,2.885,23454695.3
1756180800000,2.885,2.935,2.885,2.9172,22397842.8
1756195200000,2.9171,2.9278,2.8904,2.9011,16301347.4
1756209600000,2.9012,2.9429,2.8876,2.9331,30045507.4
1756224000000,2.933,3.0817,2.9261,3.0607,34879763.5
1756238400000,3.0606,3.0624,3.0032,3.0123,33443431.4
1756252800000,3.0123,3.014,2.9811,3.0043,19166729
1756267200000,3.0043,3.0279,2.9846,2.9934,16087697.6
1756281600000,2.9934,3.0235,2.9934,2.9984,11028211.7
1756296000000,2.9983,3.0321,2.9882,3.0169,21694640.4
1756310400000,3.017,3.0454,2.9875,3.0053,21291102
1756324800000,3.0053,3.0286,2.9621,2.9688,35002426.2
1756339200000,2.9688,2.9894,2.953,2.9819,13187763
1756353600000,2.982,3.0133,2.9771,3.0035,23172949
1756368000000,3.0035,3.0161,2.9919,3.0075,16586440.6
1756382400000,3.0076,3.0263,2.9706,2.9817,30306775
1756396800000,2.9816,2.9983,2.9432,2.9436,16058214.5
1756411200000,2.9436,2.9797,2.9435,2.9665,11283796.2
1756425600000,2.9665,2.9768,2.9375,2.9381,14224650.2
1756440000000,2.9381,2.9404,2.8601,2.8699,36122786.6
1756454400000,2.8698,2.8869,2.8436,2.8763,28725508.8
1756468800000,2.8762,2.9227,2.8165,2.8345,46579501.3
1756483200000,2.8344,2.846,2.8014,2.8138,20788693.7
1756497600000,2.8138,2.8265,2.7734,2.8195,22990326.3
1756512000000,2.8195,2.8248,2.7604,2.8127,17246045.6
1756526400000,2.8128,2.8349,2.8098,2.832,8958064.8
1756540800000,2.832,2.8324,2.7958,2.8102,13712581
1756555200000,2.8102,2.8108,2.7746,2.8068,14633375.9
1756569600000,2.8069,2.8184,2.7989,2.8104,7285546.6
1756584000000,2.8104,2.8183,2.7992,2.8181,6377855.7
1756598400000,2.818,2.8693,2.818,2.852,11873007.8
1756612800000,2.852,2.8565,2.8227,2.8289,7046988.3
1756627200000,2.8289,2.8447,2.812,2.8238,10237089.2
1756641600000,2.8238,2.8251,2.8014,2.8222,8754899.8
1756656000000,2.8222,2.8223,2.7983,2.8002,6972905.8
1756670400000,2.8001,2.8173,2.7707,2.7757,11555140.4
1756684800000,2.7757,2.7793,2.7256,2.742,39398612.7
1756699200000,2.7421,2.7946,2.7014,2.7943,35701492.6
1756713600000,2.7943,2.839,2.7672,2.7697,38468382.2
1756728000000,2.7697,2.7804,2.7518,2.7625,17701887.7
1756742400000,2.7625,2.7746,2.7203,2.7735,17355683
1756756800000,2.7735,2.7758,2.6975,2.7589,31179341.4
1756771200000,2.7589,2.8014,2.7484,2.798,16698724.7
1756785600000,2.798,2.8159,2.7856,2.794,21832642
1756800000000,2.7939,2.8329,2.7935,2.7987,16164221.2
1756814400000,2.7986,2.8455,2.762,2.7905,45280872.1
1756828800000,2.7904,2.8287,2.7818,2.8282,15883479.5
1756843200000,2.8282,2.8641,2.817,2.862,18829101
1756857600000,2.862,2.8654,2.8257,2.8412,16301729.9
1756872000000,2.8412,2.8444,2.811,2.8211,14057868.4
1756886400000,2.821,2.8639,2.8202,2.857,20471885.8
1756900800000,2.857,2.8867,2.8422,2.8723,22151242.5
1756915200000,2.8722,2.8743,2.8433,2.8651,14201807.6
1756929600000,2.8651,2.8675,2.8392,2.8443,9589758.9
1756944000000,2.8442,2.857,2.8331,2.8444,10860952.2
1756958400000,2.8445,2.8629,2.814,2.8247,17421031
1756972800000,2.8247,2.8557,2.824,2.8413,14620128.1
1756987200000,2.8414,2.8482,2.804,2.8104,25820500.8
1757001600000,2.8105,2.8234,2.7842,2.785,14876688.8
1757016000000,2.785,2.8256,2.785,2.7946,10940329.6
1757030400000,2.7947,2.8139,2.778,2.8071,12910173.5
1757044800000,2.8071,2.8496,2.8034,2.8443,15601663.8
1757059200000,2.8443,2.8543,2.8284,2.8439,14078037.8
1757073600000,2.8439,2.8849,2.8,2.8148,50416393
1757088000000,2.8148,2.865,2.8037,2.8648,14564444
1757102400000,2.8648,2.8653,2.8141,2.8147,13378783.6
1757116800000,2.8146,2.8289,2.8123,2.827,5932783.8
1757131200000,2.827,2.827,2.8135,2.8204,2748386.8
1757145600000,2.8204,2.8206,2.8011,2.8064,5343020.1
1757160000000,2.8064,2.8179,2.8005,2.8021,6536535.5
1757174400000,2.8021,2.808,2.7927,2.7944,7178550.8
1757188800000,2.7943,2.8127,2.7943,2.8098,3650269.6
1757203200000,2.8098,2.8256,2.8092,2.8223,3267308.3
1757217600000,2.8223,2.8345,2.8175,2.8308,5574391.4
1757232000000,2.8308,2.8374,2.8257,2.8315,4570453.3
1757246400000,2.8316,2.9285,2.8289,2.9001,39821986.9
1757260800000,2.9002,2.9008,2.8507,2.8627,16467969.8
1757275200000,2.8627,2.8921,2.8553,2.877,13074729.4
1757289600000,2.877,2.9,2.8627,2.889,15445861.1
1757304000000,2.889,2.9111,2.8739,2.9106,18457278.5
1757318400000,2.9106,2.955,2.9033,2.9362,25671294.4
1757332800000,2.9363,2.9964,2.934,2.9856,32753768.6
1757347200000,2.9856,2.9908,2.9614,2.9798,17193124.8
1757361600000,2.9799,2.9848,2.9546,2.9697,11884850.8
1757376000000,2.9698,2.9782,2.9337,2.9501,17697403.6
1757390400000,2.95,3.0277,2.9444,3.02,28609188.5
1757404800000,3.02,3.0365,2.9991,3.0043,19480883.5
1757419200000,3.0043,3.03,2.9367,2.9471,31848494.9
1757433600000,2.9471,2.9729,2.9436,2.9651,9250626.6
1757448000000,2.9652,2.9685,2.9404,2.9474,10026833.1
1757462400000,2.9474,2.9641,2.9357,2.9625,10496269
1757476800000,2.9624,2.9812,2.9457,2.981,12712878.2
1757491200000,2.9811,2.9871,2.9603,2.971,8662963.3
1757505600000,2.9711,3.024,2.9704,3.0025,30976394.8
1757520000000,3.0026,3.014,2.9672,2.9785,15013957.4
1757534400000,2.9785,2.9888,2.9718,2.9834,7466215.3
1757548800000,2.9834,3.0118,2.9772,3.0091,8857058.2
1757563200000,3.0092,3.0139,2.9914,3.0034,12796073.5
1757577600000,3.0033,3.035,2.9984,3.0077,19209056.7
1757592000000,3.0077,3.034,2.9507,2.9949,40349505.9
1757606400000,2.995,3.0344,2.99,3.0257,16890625.7
1757620800000,3.0258,3.049,3.0109,3.0398,17022123.9
1757635200000,3.0398,3.0719,3.032,3.0371,21420574.2
1757649600000,3.0372,3.0731,3.0282,3.0667,20133052.6
1757664000000,3.0668,3.0704,3.0372,3.0389,12029650.9
1757678400000,3.0389,3.0647,3.018,3.0277,21529963.8
1757692800000,3.0277,3.0934,3.0225,3.09,23977202.4
1757707200000,3.0899,3.1376,3.0826,3.1054,31322564.2
1757721600000,3.1054,3.1257,3.0901,3.1144,11902693.4
1757736000000,3.1143,3.1219,3.0992,3.117,10865214
1757750400000,3.117,3.1858,3.1104,3.1728,33921266
1757764800000,3.1729,3.1812,3.1179,3.1333,26850633.2
1757779200000,3.1333,3.1421,3.089,3.111,19936554.7
1757793600000,3.1109,3.1282,3.1089,3.1193,9315155.6
1757808000000,3.1193,3.1267,3.085,3.095,13778274.4
1757822400000,3.095,3.1085,3.0753,3.0841,13320011.2
1757836800000,3.0842,3.095,3.0542,3.059,12750239.1
1757851200000,3.0589,3.0663,3.0099,3.0314,23219491.5
1757865600000,3.0314,3.0595,3.0281,3.038,12629601.1
1757880000000,3.038,3.0575,3.025,3.0279,10747025.5
1757894400000,3.028,3.0523,3.012,3.0481,12107574.7
1757908800000,3.0481,3.0669,3.0125,3.0232,17163274.6
1757923200000,3.0231,3.0241,2.9532,2.9994,34792487.4
1757937600000,2.9993,3.043,2.9843,3.0275,33370959.1
1757952000000,3.0275,3.0356,2.9838,2.9883,14770929.1
1757966400000,2.9883,3.0041,2.9708,2.9969,9330851.1
1757980800000,2.9969,2.999,2.9767,2.9791,9408072.8
1757995200000,2.9791,3.0138,2.9642,3.0079,15393858.3
1758009600000,3.0078,3.0496,3.0035,3.0289,17108584.8
1758024000000,3.0289,3.0478,3.0004,3.0393,17783816.7
1758038400000,3.0394,3.0586,3.0307,3.0519,10889132.9
1758052800000,3.0518,3.0579,3.0353,3.0376,6370297.5
1758067200000,3.0376,3.0476,3.0156,3.0162,17991876.9
1758081600000,3.0163,3.0389,3.0054,3.0342,14377393.5
1758096000000,3.0342,3.0343,3.0029,3.0088,13266191.3
1758110400000,3.0088,3.0377,3.0086,3.0227,12315390.1
1758124800000,3.0227,3.0685,2.9814,3.0321,44737036.5
1758139200000,3.0322,3.1079,3.0059,3.0841,29820770.1
1758153600000,3.0841,3.112,3.0707,3.1051,20874925.1
1758168000000,3.105,3.1074,3.0558,3.0924,22656636.8
1758182400000,3.0925,3.1375,3.0901,3.1368,23559446.1
1758196800000,3.1369,3.1397,3.1023,3.1134,23579422
1758211200000,3.1134,3.123,3.0884,3.1074,16096559.4
1758225600000,3.1074,3.1079,3.0601,3.0735,14331951.3
1758240000000,3.0735,3.0941,3.0453,3.047,14794231.7
1758254400000,3.0469,3.0536,3.0232,3.0382,19081616.2
1758268800000,3.0381,3.0475,3.0223,3.0304,13246302.3
1758283200000,3.0305,3.0462,2.9887,3.0103,25573778.8
1758297600000,3.0103,3.017,2.9836,2.9862,12012602.3
1758312000000,2.9862,3.0007,2.9784,2.9901,8006107.3
1758326400000,2.99,3.0013,2.98,2.9914,5032113.5
1758340800000,2.9915,3.0091,2.9873,3.0089,4863732.9
1758355200000,3.0088,3.0091,2.9745,2.9891,9208887.6
1758369600000,2.9892,2.9961,2.9652,2.9893,19878854.2
1758384000000,2.9893,2.9928,2.971,2.9744,12685064.1
1758398400000,2.9745,2.9855,2.97,2.975,11055077.7
1758412800000,2.975,2.9987,2.9725,2.9976,9072888.8
1758427200000,2.9977,3.0135,2.9931,2.997,9174271.1
1758441600000,2.997,3.0005,2.9618,2.9751,7336152.7
1758456000000,2.9751,2.9884,2.9696,2.9798,4664708
1758470400000,2.9799,2.9856,2.9523,2.9818,8942408.9
1758484800000,2.9817,2.9927,2.9644,2.9701,6478311.6
1758499200000,2.9701,2.9755,2.8769,2.9038,43360321
1758513600000,2.9038,2.9066,2.6975,2.806,76235792
1758528000000,2.806,2.8239,2.7895,2.8162,32925635.4
1758542400000,2.8163,2.8746,2.8041,2.8602,41513502.8
1758556800000,2.8602,2.8703,2.8157,2.8345,25418671.2
1758571200000,2.8344,2.8571,2.8146,2.8526,9293270.5
1758585600000,2.8525,2.8725,2.7991,2.8596,18355738.2
1758600000000,2.8597,2.8843,2.8356,2.8646,20845624.7
1758614400000,2.8646,2.8738,2.8494,2.8584,14845259.4
1758628800000,2.8583,2.8839,2.8529,2.8766,15544768.2
1758643200000,2.8766,2.8964,2.8379,2.8532,20306620.8
1758657600000,2.8531,2.8599,2.8175,2.8247,10494291
1758672000000,2.8247,2.8431,2.8055,2.814,18124173.7
1758686400000,2.8139,2.8774,2.7883,2.8736,23391695.1
1758700800000,2.8737,2.8842,2.8671,2.8804,10921390.9
1758715200000,2.8804,2.9511,2.8718,2.9404,21991539
1758729600000,2.9403,2.9955,2.9289,2.9773,26746042.6
1758744000000,2.9772,2.9796,2.9234,2.9257,24242391.3
1758758400000,2.9257,2.9446,2.87,2.873,23877735.5
1758772800000,2.873,2.8785,2.8324,2.8424,30225848.2
1758787200000,2.8424,2.8549,2.8074,2.8154,22261137.2
1758801600000,2.8154,2.8607,2.7852,2.8312,39790295.8
1758816000000,2.8312,2.8377,2.7244,2.7606,55912823.9
1758830400000,2.7607,2.7721,2.7321,2.7435,24353336.3
1758844800000,2.7435,2.7787,2.7387,2.7611,17665121.1
1758859200000,2.7611,2.7754,2.7379,2.7551,26363691.3
1758873600000,2.7551,2.7687,2.6984,2.7277,34322597.8
1758888000000,2.7277,2.7766,2.7004,2.7353,40396597.1
1758902400000,2.7353,2.809,2.7319,2.7918,29678525.9
1758916800000,2.7918,2.7974,2.7698,2.7835,14374771.5
1758931200000,2.7836,2.79,2.7675,2.7836,6957976.8
1758945600000,2.7835,2.8016,2.7757,2.781,6751700.9
1758960000000,2.7809,2.7939,2.7619,2.777,6578799.7
1758974400000,2.777,2.789,2.7727,2.7842,6394921.4
1758988800000,2.7842,2.7949,2.7628,2.79,7955912.5
1759003200000,2.7899,2.8287,2.7874,2.8047,10064494.9
1759017600000,2.8047,2.8146,2.7771,2.7826,17164923.6
1759032000000,2.7827,2.7947,2.7747,2.7874,4889263.3
1759046400000,2.7874,2.7945,2.7701,2.7764,7756833.9
1759060800000,2.7764,2.8138,2.7661,2.8107,8942258.8
1759075200000,2.8106,2.8346,2.8048,2.8277,12413042.7
1759089600000,2.8276,2.8675,2.8266,2.8674,14687187.7
1759104000000,2.8675,2.8848,2.8482,2.8634,20843414.3
1759118400000,2.8635,2.9054,2.8454,2.8869,18034398.1
1759132800000,2.8868,2.8926,2.8528,2.8551,11177195.4
1759147200000,2.8551,2.9289,2.8455,2.894,27662922.4
1759161600000,2.8939,2.9033,2.8657,2.8977,21794299.3
1759176000000,2.8977,2.915,2.8787,2.8801,16961145.8
1759190400000,2.8801,2.8926,2.8681,2.876,11979630.5
1759204800000,2.8759,2.9077,2.872,2.874,12241824.8
1759219200000,2.874,2.8753,2.8341,2.8468,15210322.1
1759233600000,2.8468,2.8629,2.8132,2.8279,18830041.1
1759248000000,2.8279,2.8708,2.8174,2.8637,25364851.9
1759262400000,2.8638,2.8792,2.8339,2.8468,16765749.3
1759276800000,2.8468,2.8597,2.8141,2.819,10899970.7
1759291200000,2.8191,2.8574,2.8163,2.854,17429908.3
1759305600000,2.8539,2.952,2.8517,2.9439,46922593.2
1759320000000,2.9439,2.9582,2.9269,2.9419,30507079.9
1759334400000,2.9419,2.9616,2.9195,2.9549,18341504.6
1759348800000,2.9549,2.9555,2.9261,2.9485,12161352.1
1759363200000,2.9485,2.9877,2.9403,2.9723,18779884.4
1759377600000,2.9723,2.9856,2.9538,2.9692,20300602.2
1759392000000,2.9691,2.9962,2.9666,2.9715,15361526
1759406400000,2.9716,2.9939,2.9461,2.9917,24194773.9
1759420800000,2.9917,3.0998,2.9871,3.0902,46205046.6
1759435200000,3.0903,3.0912,3.026,3.0389,22232718.5
1759449600000,3.0388,3.0393,3.0041,3.0202,19768299.4
1759464000000,3.0202,3.035,3.0131,3.0339,15202426.6
1759478400000,3.0339,3.0582,3.0224,3.0379,17540193.1
1759492800000,3.038,3.0731,3.0079,3.0692,22173152.8
1759507200000,3.0693,3.0948,3.0124,3.0347,40619698.1
1759521600000,3.0347,3.0556,3.0211,3.0401,10435736.7
1759536000000,3.0402,3.0522,3.0082,3.0233,11338249.3
1759550400000,3.0234,3.0315,3.0145,3.018,5890673.1
1759564800000,3.0179,3.022,2.9828,2.9904,14383423.1
1759579200000,2.9904,3.0065,2.9409,2.9497,20301961.7
1759593600000,2.9497,2.9568,2.939,2.9501,10239703
1759608000000,2.9502,2.9731,2.9457,2.9685,7275970.6
1759622400000,2.9685,3.0263,2.9555,3.0075,13848077.6
1759636800000,3.0075,3.0675,3.0049,3.0633,22409369
1759651200000,3.0633,3.0716,3.0011,3.022,23050771.3
1759665600000,3.022,3.0221,2.9856,3.0128,11444808.2
1759680000000,3.0127,3.015,2.9483,2.9529,17890841.5
1759694400000,2.9528,2.9851,2.9468,2.9697,17254843.8
1759708800000,2.9697,2.9924,2.9551,2.978,14162232.2
1759723200000,2.978,2.9999,2.9623,2.9737,11844919.4
1759737600000,2.9736,3.0088,2.9736,2.9951,12093633.1
1759752000000,2.9951,3.039,2.9844,3.0312,35439435.7
1759766400000,3.0311,3.0506,3.0212,3.0247,21378200.4
1759780800000,3.0247,3.0336,2.9867,2.9883,22268082.2
1759795200000,2.9883,3.0009,2.9766,2.986,11679361.4
1759809600000,2.986,3.0012,2.9618,2.9716,19304227.8
1759824000000,2.9716,2.9804,2.9546,2.9705,17030945
1759838400000,2.9705,2.9917,2.85,2.8847,57604005.5
1759852800000,2.8847,2.904,2.8489,2.8568,30107645.2
1759867200000,2.8569,2.8816,2.8497,2.852,15978791.7
1759881600000,2.8521,2.8792,2.8374,2.8464,17040623.1
1759896000000,2.8465,2.8641,2.8303,2.858,14951258.1
1759910400000,2.8579,2.881,2.8561,2.8762,14273164.2
1759924800000,2.8761,2.8937,2.8517,2.866,15107329.4
1759939200000,2.8661,2.9248,2.8627,2.9093,17097521.6
1759953600000,2.9093,2.9119,2.8763,2.8797,7634010.6
1759968000000,2.8797,2.8801,2.8244,2.8443,18174749.7
1759982400000,2.8444,2.8487,2.8136,2.8172,14812281.9
1759996800000,2.8172,2.8282,2.786,2.8263,25371851.3
1760011200000,2.8262,2.8407,2.7897,2.8024,22208992.2
1760025600000,2.8024,2.8096,2.7714,2.7889,20066527.5
1760040000000,2.789,2.8169,2.7836,2.8021,9602510.3
1760054400000,2.8021,2.8297,2.7905,2.8129,11713174.6
1760068800000,2.813,2.8308,2.7991,2.8033,10839030.8
1760083200000,2.8032,2.8308,2.7986,2.8186,7685482.6
1760097600000,2.8187,2.8372,2.7131,2.7417,50664900.5
1760112000000,2.7417,2.7647,2.6356,2.6768,58532229.6
1760126400000,2.6768,2.698,1.2543,2.3704,453398406.6
1760140800000,2.3704,2.459,2.3,2.3974,130571712.9
1760155200000,2.3974,2.4516,2.3901,2.4115,66721071.6
1760169600000,2.4115,2.5061,2.3993,2.4773,51146170.7
1760184000000,2.4772,2.487,2.4152,2.4783,43633974.4
1760198400000,2.4783,2.4928,2.383,2.4097,29948459.2
1760212800000,2.4096,2.4118,2.3228,2.3819,55495199.2
1760227200000,2.3819,2.3871,2.3121,2.3417,40743251.9
1760241600000,2.3417,2.4006,2.3399,2.3897,23751403.7
1760256000000,2.3897,2.411,2.369,2.3975,22948916
1760270400000,2.3974,2.5145,2.3615,2.4885,71922020.5
1760284800000,2.4884,2.552,2.4879,2.5473,50801190.4
1760299200000,2.5472,2.5841,2.5081,2.5282,38098740.6
1760313600000,2.5283,2.574,2.5125,2.5508,36720801.6
1760328000000,2.5508,2.6372,2.5337,2.6213,32941045
1760342400000,2.6214,2.6426,2.5352,2.5692,39619034.4
1760356800000,2.5691,2.6163,2.5507,2.5873,50796200
1760371200000,2.5873,2.6397,2.5705,2.6247,34530626.9
1760385600000,2.6247,2.646,2.5975,2.6052,21236365.8
1760400000000,2.6052,2.6208,2.55,2.5606,31275861.2
1760414400000,2.5605,2.5655,2.4178,2.4524,58470679.9
1760428800000,2.4524,2.4753,2.412,2.4517,30113606.9
1760443200000,2.4518,2.4991,2.3888,2.4974,54666628.2
1760457600000,2.4975,2.5362,2.4611,2.4837,48538814.2
1760472000000,2.4837,2.5127,2.4751,2.5033,13351869.2
1760486400000,2.5033,2.526,2.4795,2.4881,13550093.9
1760500800000,2.4881,2.5094,2.4794,2.507,12490666.5
1760515200000,2.5069,2.5475,2.4775,2.4928,29387800.4
1760529600000,2.4928,2.5118,2.4237,2.4333,44745428.8
1760544000000,2.4333,2.4491,2.4022,2.4053,22806660.6
1760558400000,2.4054,2.4207,2.3754,2.4109,24612761
1760572800000,2.411,2.4354,2.3996,2.4182,18020534.5
1760587200000,2.4181,2.4333,2.3973,2.4104,18740740.6
1760601600000,2.4104,2.4573,2.3533,2.4524,34193136.4
1760616000000,2.4524,2.4665,2.3375,2.3554,47131860.5
1760630400000,2.3553,2.3989,2.3078,2.3271,45677938.4
1760644800000,2.3271,2.3361,2.2833,2.328,32683675.9
1760659200000,2.328,2.4,2.3199,2.3584,29156625.1
1760673600000,2.3584,2.36,2.2319,2.2391,62781370.4
1760688000000,2.2391,2.2967,2.1901,2.2831,67367574.9
1760702400000,2.2831,2.3049,2.2403,2.3008,38281445.6
1760716800000,2.3009,2.3277,2.2775,2.297,21785561.2
1760731200000,2.2971,2.3416,2.2914,2.2936,14265555.8
1760745600000,2.2936,2.3436,2.2894,2.3389,11726765.7
1760760000000,2.3389,2.3758,2.3155,2.3539,15057847.2
1760774400000,2.354,2.3795,2.347,2.3789,11873591.8
1760788800000,2.3788,2.3915,2.3403,2.3488,15289550
1760803200000,2.3488,2.3715,2.3332,2.3669,8798898.5
1760817600000,2.367,2.3746,2.3506,2.3596,7284612
1760832000000,2.3596,2.3688,2.336,2.3687,7397081.7
1760846400000,2.3686,2.3697,2.3418,2.3484,5953723.9
1760860800000,2.3483,2.3984,2.3177,2.3751,29285236.9
1760875200000,2.3751,2.415,2.3622,2.4008,19856398.9
1760889600000,2.4008,2.4195,2.3882,2.3991,14425899.2
1760904000000,2.3992,2.4096,2.3864,2.3908,9132663.4
1760918400000,2.3907,2.4412,2.3547,2.4338,17804988.8
1760932800000,2.4339,2.4773,2.4311,2.4704,21216109
1760947200000,2.4703,2.48,2.4517,2.4575,21005019.5
1760961600000,2.4575,2.4852,2.4468,2.4628,19498138.6
1760976000000,2.4628,2.5529,2.4269,2.5236,34109800.4
1760990400000,2.5237,2.535,2.4833,2.4948,18386636
1761004800000,2.4948,2.4952,2.4486,2.4528,13543967.8
1761019200000,2.4527,2.4541,2.4117,2.4267,25892159
1761033600000,2.4266,2.4328,2.4011,2.4322,17156154.9
1761048000000,2.4321,2.5323,2.4077,2.5223,37939002.3
1761062400000,2.5223,2.5244,2.4726,2.4931,27390243.3
1761076800000,2.4931,2.4974,2.4156,2.4222,20239884.9
1761091200000,2.4221,2.4344,2.4042,2.4201,15630244.8
1761105600000,2.4201,2.4375,2.3913,2.4098,23735147.3
1761120000000,2.4099,2.4099,2.3639,2.3962,23290460.1
1761134400000,2.3961,2.4168,2.3671,2.4004,26209130
1761148800000,2.4004,2.4064,2.355,2.3764,18386013.3
1761163200000,2.3763,2.381,2.3255,2.3647,24443107.8
1761177600000,2.3647,2.3869,2.3617,2.3793,9923653.4
1761192000000,2.3793,2.4193,2.3771,2.4075,16898457.9
1761206400000,2.4076,2.4173,2.3899,2.3909,12345827.6
1761220800000,2.391,2.4194,2.3747,2.4083,18935970.1
1761235200000,2.4083,2.4259,2.392,2.4066,16089132.5
1761249600000,2.4066,2.4067,2.378,2.3947,10144159.6
1761264000000,2.3948,2.41,2.3863,2.4067,8850679.3
1761278400000,2.4067,2.4495,2.4038,2.4406,17428094.7
1761292800000,2.4406,2.4641,2.4339,2.4559,12797331.9
1761307200000,2.456,2.5146,2.4559,2.4793,40180425.6
1761321600000,2.4793,2.5135,2.46,2.5006,19722825.6
1761336000000,2.5006,2.516,2.4968,2.5103,13072567.9
1761350400000,2.5103,2.5609,2.5021,2.5401,18178339
1761364800000,2.54,2.5712,2.5369,2.543,13446343.9
1761379200000,2.5429,2.5707,2.5283,2.5643,12530187
1761393600000,2.5643,2.6203,2.56,2.5978,20711903
1761408000000,2.5977,2.6542,2.5879,2.6046,20278317.2
1761422400000,2.6047,2.6181,2.5891,2.5959,10684470.3
1761436800000,2.5958,2.6286,2.592,2.6015,11063242.3
1761451200000,2.6016,2.6271,2.5995,2.6241,6761461.3
1761465600000,2.6241,2.6624,2.6178,2.6469,18951622.1
1761480000000,2.6469,2.6568,2.6291,2.641,14274165.1
1761494400000,2.641,2.6417,2.6082,2.6143,12731831.8
1761508800000,2.6144,2.662,2.5975,2.6461,19898794.1
1761523200000,2.646,2.6699,2.6222,2.6354,19596968.1
1761537600000,2.6353,2.6749,2.626,2.6301,16910066.7
1761552000000,2.6301,2.6389,2.6051,2.6257,16283111.9
1761566400000,2.6257,2.665,2.6013,2.6612,20674795.9
1761580800000,2.6612,2.6975,2.6545,2.6693,24681645.3
1761595200000,2.6692,2.6692,2.6236,2.634,15813744.1
1761609600000,2.634,2.652,2.6084,2.6312,12941581.2
1761624000000,2.6312,2.6624,2.6123,2.6382,14852478
1761638400000,2.6383,2.6684,2.6354,2.6414,12078143.4
1761652800000,2.6414,2.6887,2.6035,2.636,30542372.9
1761667200000,2.6359,2.6798,2.6126,2.6424,21502605
1761681600000,2.6425,2.6435,2.5675,2.6034,31795106.7
1761696000000,2.6034,2.6278,2.5993,2.6086,12659145.9
1761710400000,2.6086,2.6359,2.6068,2.6345,7683623.7
1761724800000,2.6344,2.6605,2.6212,2.6499,14114102.4
1761739200000,2.6499,2.664,2.6143,2.6266,16904321.9
1761753600000,2.6267,2.6604,2.5471,2.587,52292612.4
1761768000000,2.5871,2.6179,2.537,2.5502,24129284.1
